; CSV, generated by atk_libsigrok4 1.0.0 on 2026-07-31 11:04:28
; Channels (5/16)
; ChannelsType: 31
; Sample rate: 20 MHz
; Sample count: 9.536743 M
; Sampling time: 2026-07-31 10:59:07.619
SystemTime, Time(s), STV_mode, oepsn, ud, cpv, chip_sel
'2026-07-31 10:59:07.926331400,0.239331400,0,0,0,1,0
'2026-07-31 10:59:07.926478400,0.239478400,0,0,0,0,1
'2026-07-31 10:59:07.926481350,0.239481350,0,0,0,0,0
'2026-07-31 10:59:07.926481400,0.239481400,0,0,0,1,0
'2026-07-31 10:59:07.926628400,0.239628400,0,0,0,0,1
'2026-07-31 10:59:07.926631350,0.239631350,0,0,0,0,0
'2026-07-31 10:59:07.926631400,0.239631400,0,0,0,1,0
'2026-07-31 10:59:07.926778400,0.239778400,0,0,0,0,1
'2026-07-31 10:59:07.926781350,0.239781350,0,0,0,0,0
'2026-07-31 10:59:07.926781400,0.239781400,0,0,0,1,0
'2026-07-31 10:59:07.926928400,0.239928400,0,0,0,0,1
'2026-07-31 10:59:07.926931350,0.239931350,0,0,0,0,0
'2026-07-31 10:59:07.926931400,0.239931400,0,0,0,1,0
'2026-07-31 10:59:07.927078400,0.240078400,0,0,0,0,1
'2026-07-31 10:59:07.927081350,0.240081350,0,0,0,0,0
'2026-07-31 10:59:07.927081400,0.240081400,0,0,0,1,0
'2026-07-31 10:59:07.927228350,0.240228350,0,0,0,1,1
'2026-07-31 10:59:07.927228400,0.240228400,0,0,0,0,1
'2026-07-31 10:59:07.927231350,0.240231350,0,0,0,1,0
'2026-07-31 10:59:07.927378350,0.240378350,0,0,0,0,1
'2026-07-31 10:59:07.927381350,0.240381350,0,0,0,1,0
'2026-07-31 10:59:07.927528350,0.240528350,0,0,0,0,1
'2026-07-31 10:59:07.927531350,0.240531350,0,0,0,1,0
'2026-07-31 10:59:07.927678350,0.240678350,0,0,0,0,1
'2026-07-31 10:59:07.927681350,0.240681350,0,0,0,1,0
'2026-07-31 10:59:07.927828350,0.240828350,0,0,0,0,1
'2026-07-31 10:59:07.927831350,0.240831350,0,0,0,1,0
'2026-07-31 10:59:07.927978350,0.240978350,0,0,0,0,1
'2026-07-31 10:59:07.927981350,0.240981350,0,0,0,1,0
'2026-07-31 10:59:07.928128350,0.241128350,0,0,0,0,1
'2026-07-31 10:59:07.928131350,0.241131350,0,0,0,1,0
'2026-07-31 10:59:07.928278350,0.241278350,0,0,0,0,1
'2026-07-31 10:59:07.928281350,0.241281350,0,0,0,1,0
'2026-07-31 10:59:07.928428350,0.241428350,0,0,0,0,1
'2026-07-31 10:59:07.928431350,0.241431350,0,0,0,1,0
'2026-07-31 10:59:07.928578350,0.241578350,0,0,0,0,1
'2026-07-31 10:59:07.928581350,0.241581350,0,0,0,1,0
'2026-07-31 10:59:07.928728350,0.241728350,0,0,0,0,1
'2026-07-31 10:59:07.928731350,0.241731350,0,0,0,1,0
'2026-07-31 10:59:07.928878350,0.241878350,0,0,0,0,1
'2026-07-31 10:59:07.928881350,0.241881350,0,0,0,1,0
'2026-07-31 10:59:07.929028350,0.242028350,0,0,0,0,1
'2026-07-31 10:59:07.929031350,0.242031350,0,0,0,1,0
'2026-07-31 10:59:07.929178350,0.242178350,0,0,0,0,1
'2026-07-31 10:59:07.929181350,0.242181350,0,0,0,1,0
'2026-07-31 10:59:07.929328350,0.242328350,0,0,0,0,1
'2026-07-31 10:59:07.929331350,0.242331350,0,0,0,1,0
'2026-07-31 10:59:07.929478350,0.242478350,0,0,0,0,1
'2026-07-31 10:59:07.929481350,0.242481350,0,0,0,1,0
'2026-07-31 10:59:07.929628350,0.242628350,0,0,0,0,1
'2026-07-31 10:59:07.929631350,0.242631350,0,0,0,1,0
'2026-07-31 10:59:07.929778350,0.242778350,0,0,0,0,1
'2026-07-31 10:59:07.929781350,0.242781350,0,0,0,1,0
'2026-07-31 10:59:07.929928350,0.242928350,0,0,0,0,1
'2026-07-31 10:59:07.929931350,0.242931350,0,0,0,1,0
'2026-07-31 10:59:07.930078350,0.243078350,0,0,0,0,1
'2026-07-31 10:59:07.930081350,0.243081350,0,0,0,1,0
'2026-07-31 10:59:07.930228350,0.243228350,0,0,0,0,1
'2026-07-31 10:59:07.930231350,0.243231350,0,0,0,1,0
'2026-07-31 10:59:07.930378350,0.243378350,0,0,0,0,1
'2026-07-31 10:59:07.930381350,0.243381350,0,0,0,1,0
'2026-07-31 10:59:07.930528350,0.243528350,0,0,0,0,1
'2026-07-31 10:59:07.930531350,0.243531350,0,0,0,1,0
'2026-07-31 10:59:07.930678350,0.243678350,0,0,0,0,1
'2026-07-31 10:59:07.930681350,0.243681350,0,0,0,1,0
'2026-07-31 10:59:07.930828350,0.243828350,0,0,0,0,1
'2026-07-31 10:59:07.930831350,0.243831350,0,0,0,1,0
'2026-07-31 10:59:07.930978350,0.243978350,0,0,0,0,1
'2026-07-31 10:59:07.930981350,0.243981350,0,0,0,1,0
'2026-07-31 10:59:07.931128350,0.244128350,0,0,0,0,1
'2026-07-31 10:59:07.931131350,0.244131350,0,0,0,1,0
'2026-07-31 10:59:07.931278350,0.244278350,0,0,0,0,1
'2026-07-31 10:59:07.931281350,0.244281350,0,0,0,1,0
'2026-07-31 10:59:07.931428350,0.244428350,0,0,0,0,1
'2026-07-31 10:59:07.931431350,0.244431350,0,0,0,1,0
'2026-07-31 10:59:07.931578350,0.244578350,0,0,0,0,1
'2026-07-31 10:59:07.931581350,0.244581350,0,0,0,1,0
'2026-07-31 10:59:07.931728350,0.244728350,0,0,0,0,1
'2026-07-31 10:59:07.931731350,0.244731350,0,0,0,1,0
'2026-07-31 10:59:07.931878350,0.244878350,0,0,0,0,1
'2026-07-31 10:59:07.931881350,0.244881350,0,0,0,1,0
'2026-07-31 10:59:07.932028350,0.245028350,0,0,0,0,1
'2026-07-31 10:59:07.932031350,0.245031350,0,0,0,1,0
'2026-07-31 10:59:07.932178350,0.245178350,0,0,0,0,1
'2026-07-31 10:59:07.932181350,0.245181350,0,0,0,1,0
'2026-07-31 10:59:07.932328350,0.245328350,0,0,0,0,1
'2026-07-31 10:59:07.932331350,0.245331350,0,0,0,1,0
'2026-07-31 10:59:07.932478350,0.245478350,0,0,0,0,1
'2026-07-31 10:59:07.932481350,0.245481350,0,0,0,1,0
'2026-07-31 10:59:07.932628350,0.245628350,0,0,0,0,1
'2026-07-31 10:59:07.932631350,0.245631350,0,0,0,1,0
'2026-07-31 10:59:07.932778350,0.245778350,0,0,0,0,1
'2026-07-31 10:59:07.932781350,0.245781350,0,0,0,1,0
'2026-07-31 10:59:07.932928350,0.245928350,0,0,0,0,1
'2026-07-31 10:59:07.932931350,0.245931350,0,0,0,1,0
'2026-07-31 10:59:07.933078350,0.246078350,0,0,0,0,1
'2026-07-31 10:59:07.933081350,0.246081350,0,0,0,1,0
'2026-07-31 10:59:07.933228350,0.246228350,0,0,0,0,1
'2026-07-31 10:59:07.933231350,0.246231350,0,0,0,1,0
'2026-07-31 10:59:07.933378350,0.246378350,0,0,0,0,1
'2026-07-31 10:59:07.933381350,0.246381350,0,0,0,1,0
'2026-07-31 10:59:07.933528350,0.246528350,0,0,0,0,1
'2026-07-31 10:59:07.933531350,0.246531350,0,0,0,1,0
'2026-07-31 10:59:07.933678350,0.246678350,0,0,0,0,1
'2026-07-31 10:59:07.933681300,0.246681300,0,0,0,0,0
'2026-07-31 10:59:07.933681350,0.246681350,0,0,0,1,0
'2026-07-31 10:59:07.933828350,0.246828350,0,0,0,0,1
'2026-07-31 10:59:07.933831300,0.246831300,0,0,0,0,0
'2026-07-31 10:59:07.933831350,0.246831350,0,0,0,1,0
'2026-07-31 10:59:07.933978350,0.246978350,0,0,0,0,1
'2026-07-31 10:59:07.933981300,0.246981300,0,0,0,0,0
'2026-07-31 10:59:07.933981350,0.246981350,0,0,0,1,0
'2026-07-31 10:59:07.934128350,0.247128350,0,0,0,0,1
'2026-07-31 10:59:07.934131300,0.247131300,0,0,0,0,0
'2026-07-31 10:59:07.934131350,0.247131350,0,0,0,1,0
'2026-07-31 10:59:07.934278350,0.247278350,0,0,0,0,1
'2026-07-31 10:59:07.934281300,0.247281300,0,0,0,0,0
'2026-07-31 10:59:07.934281350,0.247281350,0,0,0,1,0
'2026-07-31 10:59:07.934428350,0.247428350,0,0,0,0,1
'2026-07-31 10:59:07.934431300,0.247431300,0,0,0,0,0
'2026-07-31 10:59:07.934431350,0.247431350,0,0,0,1,0
'2026-07-31 10:59:07.934578350,0.247578350,0,0,0,0,1
'2026-07-31 10:59:07.934581300,0.247581300,0,0,0,0,0
'2026-07-31 10:59:07.934581350,0.247581350,0,0,0,1,0
'2026-07-31 10:59:07.934728350,0.247728350,0,0,0,0,1
'2026-07-31 10:59:07.934731300,0.247731300,0,0,0,0,0
'2026-07-31 10:59:07.934731350,0.247731350,0,0,0,1,0
'2026-07-31 10:59:08.034878000,0.347878000,0,0,0,0,1
'2026-07-31 10:59:08.034881000,0.347881000,0,0,0,1,0
'2026-07-31 10:59:08.034881700,0.347881700,0,0,1,1,0
'2026-07-31 10:59:08.034882100,0.347882100,0,0,0,1,0
'2026-07-31 10:59:08.034885100,0.347885100,0,0,0,0,1
'2026-07-31 10:59:08.034888100,0.347888100,0,0,0,1,0
'2026-07-31 10:59:08.035028000,0.348028000,0,0,0,0,1
'2026-07-31 10:59:08.035031000,0.348031000,0,0,0,1,0
'2026-07-31 10:59:08.035178000,0.348178000,0,0,0,0,1
'2026-07-31 10:59:08.035181000,0.348181000,0,0,0,1,0
'2026-07-31 10:59:08.035328000,0.348328000,0,0,0,0,1
'2026-07-31 10:59:08.035331000,0.348331000,0,0,0,1,0
'2026-07-31 10:59:08.035478000,0.348478000,0,0,0,0,1
'2026-07-31 10:59:08.035481000,0.348481000,0,0,0,1,0
'2026-07-31 10:59:08.035628000,0.348628000,0,0,0,0,1
'2026-07-31 10:59:08.035630950,0.348630950,0,0,0,0,0
'2026-07-31 10:59:08.035631000,0.348631000,0,0,0,1,0
'2026-07-31 10:59:08.035778000,0.348778000,0,0,0,0,1
'2026-07-31 10:59:08.035780950,0.348780950,0,0,0,0,0
'2026-07-31 10:59:08.035781000,0.348781000,0,0,0,1,0
'2026-07-31 10:59:08.035928000,0.348928000,0,0,0,0,1
'2026-07-31 10:59:08.035930950,0.348930950,0,0,0,0,0
'2026-07-31 10:59:08.035931000,0.348931000,0,0,0,1,0
'2026-07-31 10:59:08.036078000,0.349078000,0,0,0,0,1
'2026-07-31 10:59:08.036080950,0.349080950,0,0,0,0,0
'2026-07-31 10:59:08.036081000,0.349081000,0,0,0,1,0
'2026-07-31 10:59:08.036228000,0.349228000,0,0,0,0,1
'2026-07-31 10:59:08.036230950,0.349230950,0,0,0,0,0
'2026-07-31 10:59:08.036231000,0.349231000,0,0,0,1,0
'2026-07-31 10:59:08.036378000,0.349378000,0,0,0,0,1
'2026-07-31 10:59:08.036380950,0.349380950,0,0,0,0,0
'2026-07-31 10:59:08.036381000,0.349381000,0,0,0,1,0
'2026-07-31 10:59:08.036528000,0.349528000,0,0,0,0,1
'2026-07-31 10:59:08.036530950,0.349530950,0,0,0,0,0
'2026-07-31 10:59:08.036531000,0.349531000,0,0,0,1,0
'2026-07-31 10:59:08.036678000,0.349678000,0,0,0,0,1
'2026-07-31 10:59:08.036680950,0.349680950,0,0,0,0,0
'2026-07-31 10:59:08.036681000,0.349681000,0,0,0,1,0
'2026-07-31 10:59:08.036828000,0.349828000,0,0,0,0,1
'2026-07-31 10:59:08.036830950,0.349830950,0,0,0,0,0
'2026-07-31 10:59:08.036831000,0.349831000,0,0,0,1,0
'2026-07-31 10:59:08.036978000,0.349978000,0,0,0,0,1
'2026-07-31 10:59:08.036980950,0.349980950,0,0,0,0,0
'2026-07-31 10:59:08.036981000,0.349981000,0,0,0,1,0
'2026-07-31 10:59:08.037128000,0.350128000,0,0,0,0,1
'2026-07-31 10:59:08.037130950,0.350130950,0,0,0,0,0
'2026-07-31 10:59:08.037131000,0.350131000,0,0,0,1,0
'2026-07-31 10:59:08.037278000,0.350278000,0,0,0,0,1
'2026-07-31 10:59:08.037280950,0.350280950,0,0,0,0,0
'2026-07-31 10:59:08.037281000,0.350281000,0,0,0,1,0
'2026-07-31 10:59:08.037428000,0.350428000,0,0,0,0,1
'2026-07-31 10:59:08.037430950,0.350430950,0,0,0,0,0
'2026-07-31 10:59:08.037431000,0.350431000,0,0,0,1,0
'2026-07-31 10:59:08.037578000,0.350578000,0,0,0,0,1
'2026-07-31 10:59:08.037580950,0.350580950,0,0,0,0,0
'2026-07-31 10:59:08.037581000,0.350581000,0,0,0,1,0
'2026-07-31 10:59:08.037728000,0.350728000,0,0,0,0,1
'2026-07-31 10:59:08.037730950,0.350730950,0,0,0,0,0
'2026-07-31 10:59:08.037731000,0.350731000,0,0,0,1,0
'2026-07-31 10:59:08.037878000,0.350878000,0,0,0,0,1
'2026-07-31 10:59:08.037880950,0.350880950,0,0,0,0,0
'2026-07-31 10:59:08.037881000,0.350881000,0,0,0,1,0
'2026-07-31 10:59:08.038028000,0.351028000,0,0,0,0,1
'2026-07-31 10:59:08.038030950,0.351030950,0,0,0,0,0
'2026-07-31 10:59:08.038031000,0.351031000,0,0,0,1,0
'2026-07-31 10:59:08.038178000,0.351178000,0,0,0,0,1
'2026-07-31 10:59:08.038180950,0.351180950,0,0,0,0,0
'2026-07-31 10:59:08.038181000,0.351181000,0,0,0,1,0
'2026-07-31 10:59:08.038328000,0.351328000,0,0,0,0,1
'2026-07-31 10:59:08.038330950,0.351330950,0,0,0,0,0
'2026-07-31 10:59:08.038331000,0.351331000,0,0,0,1,0
'2026-07-31 10:59:08.038478000,0.351478000,0,0,0,0,1
'2026-07-31 10:59:08.038480950,0.351480950,0,0,0,0,0
'2026-07-31 10:59:08.038481000,0.351481000,0,0,0,1,0
'2026-07-31 10:59:08.038628000,0.351628000,0,0,0,0,1
'2026-07-31 10:59:08.038630950,0.351630950,0,0,0,0,0
'2026-07-31 10:59:08.038631000,0.351631000,0,0,0,1,0
'2026-07-31 10:59:08.038778000,0.351778000,0,0,0,0,1
'2026-07-31 10:59:08.038780950,0.351780950,0,0,0,0,0
'2026-07-31 10:59:08.038781000,0.351781000,0,0,0,1,0
'2026-07-31 10:59:08.038928000,0.351928000,0,0,0,0,1
'2026-07-31 10:59:08.038930950,0.351930950,0,0,0,0,0
'2026-07-31 10:59:08.038931000,0.351931000,0,0,0,1,0
'2026-07-31 10:59:08.039078000,0.352078000,0,0,0,0,1
'2026-07-31 10:59:08.039080950,0.352080950,0,0,0,0,0
'2026-07-31 10:59:08.039081000,0.352081000,0,0,0,1,0
'2026-07-31 10:59:08.039228000,0.352228000,0,0,0,0,1
'2026-07-31 10:59:08.039230950,0.352230950,0,0,0,0,0
'2026-07-31 10:59:08.039231000,0.352231000,0,0,0,1,0
'2026-07-31 10:59:08.039378000,0.352378000,0,0,0,0,1
'2026-07-31 10:59:08.039380950,0.352380950,0,0,0,0,0
'2026-07-31 10:59:08.039381000,0.352381000,0,0,0,1,0
'2026-07-31 10:59:08.039528000,0.352528000,0,0,0,0,1
'2026-07-31 10:59:08.039530950,0.352530950,0,0,0,0,0
'2026-07-31 10:59:08.039531000,0.352531000,0,0,0,1,0
'2026-07-31 10:59:08.039677950,0.352677950,0,0,0,0,1
'2026-07-31 10:59:08.039680950,0.352680950,0,0,0,1,0
'2026-07-31 10:59:08.039827950,0.352827950,0,0,0,0,1
'2026-07-31 10:59:08.039830950,0.352830950,0,0,0,1,0
'2026-07-31 10:59:08.039977950,0.352977950,0,0,0,0,1
'2026-07-31 10:59:08.039980950,0.352980950,0,0,0,1,0
'2026-07-31 10:59:08.040127950,0.353127950,0,0,0,0,1
'2026-07-31 10:59:08.040130950,0.353130950,0,0,0,1,0
'2026-07-31 10:59:08.040277950,0.353277950,0,0,0,0,1
'2026-07-31 10:59:08.040280950,0.353280950,0,0,0,1,0
'2026-07-31 10:59:08.040427950,0.353427950,0,0,0,0,1
'2026-07-31 10:59:08.040430950,0.353430950,0,0,0,1,0
'2026-07-31 10:59:08.040577950,0.353577950,0,0,0,0,1
'2026-07-31 10:59:08.040580950,0.353580950,0,0,0,1,0
'2026-07-31 10:59:08.040727950,0.353727950,0,0,0,0,1
'2026-07-31 10:59:08.040730950,0.353730950,0,0,0,1,0
'2026-07-31 10:59:08.040877950,0.353877950,0,0,0,0,1
'2026-07-31 10:59:08.040880950,0.353880950,0,0,0,1,0
'2026-07-31 10:59:08.041027950,0.354027950,0,0,0,0,1
'2026-07-31 10:59:08.041030950,0.354030950,0,0,0,1,0
'2026-07-31 10:59:08.041177950,0.354177950,0,0,0,0,1
'2026-07-31 10:59:08.041180950,0.354180950,0,0,0,1,0
'2026-07-31 10:59:08.041327950,0.354327950,0,0,0,0,1
'2026-07-31 10:59:08.041330950,0.354330950,0,0,0,1,0
'2026-07-31 10:59:08.041477950,0.354477950,0,0,0,0,1
'2026-07-31 10:59:08.041480950,0.354480950,0,0,0,1,0
'2026-07-31 10:59:08.041627950,0.354627950,0,0,0,0,1
'2026-07-31 10:59:08.041630950,0.354630950,0,0,0,1,0
'2026-07-31 10:59:08.041777950,0.354777950,0,0,0,0,1
'2026-07-31 10:59:08.041780950,0.354780950,0,0,0,1,0
'2026-07-31 10:59:08.041927950,0.354927950,0,0,0,0,1
'2026-07-31 10:59:08.041930950,0.354930950,0,0,0,1,0
'2026-07-31 10:59:08.042077950,0.355077950,0,0,0,0,1
'2026-07-31 10:59:08.042080950,0.355080950,0,0,0,1,0
'2026-07-31 10:59:08.042227950,0.355227950,0,0,0,0,1
'2026-07-31 10:59:08.042230950,0.355230950,0,0,0,1,0
'2026-07-31 10:59:08.042377950,0.355377950,0,0,0,0,1
'2026-07-31 10:59:08.042380950,0.355380950,0,0,0,1,0
'2026-07-31 10:59:08.042527950,0.355527950,0,0,0,0,1
'2026-07-31 10:59:08.042530950,0.355530950,0,0,0,1,0
'2026-07-31 10:59:08.042677950,0.355677950,0,0,0,0,1
'2026-07-31 10:59:08.042680950,0.355680950,0,0,0,1,0
'2026-07-31 10:59:08.042827950,0.355827950,0,0,0,0,1
'2026-07-31 10:59:08.042830950,0.355830950,0,0,0,1,0
'2026-07-31 10:59:08.042977950,0.355977950,0,0,0,0,1
'2026-07-31 10:59:08.042980950,0.355980950,0,0,0,1,0
'2026-07-31 10:59:08.043127950,0.356127950,0,0,0,0,1
'2026-07-31 10:59:08.043130950,0.356130950,0,0,0,1,0
'2026-07-31 10:59:08.043277950,0.356277950,0,0,0,0,1
'2026-07-31 10:59:08.043280950,0.356280950,0,0,0,1,0
'2026-07-31 10:59:08.043427950,0.356427950,0,0,0,0,1
'2026-07-31 10:59:08.043430950,0.356430950,0,0,0,1,0
'2026-07-31 10:59:08.043577950,0.356577950,0,0,0,0,1
'2026-07-31 10:59:08.043580950,0.356580950,0,0,0,1,0
'2026-07-31 10:59:08.043727950,0.356727950,0,0,0,0,1
'2026-07-31 10:59:08.043730950,0.356730950,0,0,0,1,0
'2026-07-31 10:59:08.043877950,0.356877950,0,0,0,0,1
'2026-07-31 10:59:08.043880950,0.356880950,0,0,0,1,0
'2026-07-31 10:59:08.044027950,0.357027950,0,0,0,0,1
'2026-07-31 10:59:08.044030950,0.357030950,0,0,0,1,0
'2026-07-31 10:59:08.044177950,0.357177950,0,0,0,0,1
'2026-07-31 10:59:08.044180950,0.357180950,0,0,0,1,0
'2026-07-31 10:59:08.044327950,0.357327950,0,0,0,0,1
'2026-07-31 10:59:08.044330950,0.357330950,0,0,0,1,0
'2026-07-31 10:59:08.044477950,0.357477950,0,0,0,0,1
'2026-07-31 10:59:08.044480950,0.357480950,0,0,0,1,0
'2026-07-31 10:59:08.044627950,0.357627950,0,0,0,0,1
'2026-07-31 10:59:08.044630950,0.357630950,0,0,0,1,0
'2026-07-31 10:59:08.044777950,0.357777950,0,0,0,0,1
'2026-07-31 10:59:08.044780950,0.357780950,0,0,0,1,0
'2026-07-31 10:59:08.044927950,0.357927950,0,0,0,0,1
'2026-07-31 10:59:08.044930950,0.357930950,0,0,0,1,0
'2026-07-31 10:59:08.045077950,0.358077950,0,0,0,0,1
'2026-07-31 10:59:08.045080950,0.358080950,0,0,0,1,0
'2026-07-31 10:59:08.045227950,0.358227950,0,0,0,0,1
'2026-07-31 10:59:08.045230950,0.358230950,0,0,0,1,0
'2026-07-31 10:59:08.045377950,0.358377950,0,0,0,0,1
'2026-07-31 10:59:08.045380950,0.358380950,0,0,0,1,0
'2026-07-31 10:59:08.045527950,0.358527950,0,0,0,0,1
'2026-07-31 10:59:08.045530950,0.358530950,0,0,0,1,0
'2026-07-31 10:59:08.045677950,0.358677950,0,0,0,0,1
'2026-07-31 10:59:08.045680950,0.358680950,0,0,0,1,0
'2026-07-31 10:59:08.045827950,0.358827950,0,0,0,0,1
'2026-07-31 10:59:08.045830950,0.358830950,0,0,0,1,0
'2026-07-31 10:59:08.045977950,0.358977950,0,0,0,0,1
'2026-07-31 10:59:08.045980900,0.358980900,0,0,0,0,0
'2026-07-31 10:59:08.045980950,0.358980950,0,0,0,1,0
'2026-07-31 10:59:08.046127950,0.359127950,0,0,0,0,1
'2026-07-31 10:59:08.046130900,0.359130900,0,0,0,0,0
'2026-07-31 10:59:08.046130950,0.359130950,0,0,0,1,0
'2026-07-31 10:59:08.046277950,0.359277950,0,0,0,0,1
'2026-07-31 10:59:08.046280900,0.359280900,0,0,0,0,0
'2026-07-31 10:59:08.046280950,0.359280950,0,0,0,1,0
'2026-07-31 10:59:08.046427950,0.359427950,0,0,0,0,1
'2026-07-31 10:59:08.046430900,0.359430900,0,0,0,0,0
'2026-07-31 10:59:08.046430950,0.359430950,0,0,0,1,0
'2026-07-31 10:59:08.046577950,0.359577950,0,0,0,0,1
'2026-07-31 10:59:08.046580900,0.359580900,0,0,0,0,0
'2026-07-31 10:59:08.046580950,0.359580950,0,0,0,1,0
'2026-07-31 10:59:08.046727950,0.359727950,0,0,0,0,1
'2026-07-31 10:59:08.046730900,0.359730900,0,0,0,0,0
'2026-07-31 10:59:08.046730950,0.359730950,0,0,0,1,0
'2026-07-31 10:59:08.046877950,0.359877950,0,0,0,0,1
'2026-07-31 10:59:08.046880900,0.359880900,0,0,0,0,0
'2026-07-31 10:59:08.046880950,0.359880950,0,0,0,1,0
'2026-07-31 10:59:08.047027950,0.360027950,0,0,0,0,1
'2026-07-31 10:59:08.047030900,0.360030900,0,0,0,0,0
'2026-07-31 10:59:08.047030950,0.360030950,0,0,0,1,0
'2026-07-31 10:59:08.047177950,0.360177950,0,0,0,0,1
'2026-07-31 10:59:08.047180900,0.360180900,0,0,0,0,0
'2026-07-31 10:59:08.047180950,0.360180950,0,0,0,1,0
'2026-07-31 10:59:08.047327950,0.360327950,0,0,0,0,1
'2026-07-31 10:59:08.047330900,0.360330900,0,0,0,0,0
'2026-07-31 10:59:08.047330950,0.360330950,0,0,0,1,0
'2026-07-31 10:59:08.047477950,0.360477950,0,0,0,0,1
'2026-07-31 10:59:08.047480900,0.360480900,0,0,0,0,0
'2026-07-31 10:59:08.047480950,0.360480950,0,0,0,1,0
'2026-07-31 10:59:08.047627950,0.360627950,0,0,0,0,1
'2026-07-31 10:59:08.047630900,0.360630900,0,0,0,0,0
'2026-07-31 10:59:08.047630950,0.360630950,0,0,0,1,0
'2026-07-31 10:59:08.047777950,0.360777950,0,0,0,0,1
'2026-07-31 10:59:08.047780900,0.360780900,0,0,0,0,0
'2026-07-31 10:59:08.047780950,0.360780950,0,0,0,1,0
'2026-07-31 10:59:08.047927950,0.360927950,0,0,0,0,1
'2026-07-31 10:59:08.047930900,0.360930900,0,0,0,0,0
'2026-07-31 10:59:08.047930950,0.360930950,0,0,0,1,0
'2026-07-31 10:59:08.048077950,0.361077950,0,0,0,0,1
'2026-07-31 10:59:08.048080900,0.361080900,0,0,0,0,0
'2026-07-31 10:59:08.048080950,0.361080950,0,0,0,1,0
'2026-07-31 10:59:08.048227950,0.361227950,0,0,0,0,1
'2026-07-31 10:59:08.048230900,0.361230900,0,0,0,0,0
'2026-07-31 10:59:08.048230950,0.361230950,0,0,0,1,0
'2026-07-31 10:59:08.048377950,0.361377950,0,0,0,0,1
'2026-07-31 10:59:08.048380900,0.361380900,0,0,0,0,0
'2026-07-31 10:59:08.048380950,0.361380950,0,0,0,1,0
'2026-07-31 10:59:08.048527950,0.361527950,0,0,0,0,1
'2026-07-31 10:59:08.048530900,0.361530900,0,0,0,0,0
'2026-07-31 10:59:08.048530950,0.361530950,0,0,0,1,0
'2026-07-31 10:59:08.048677950,0.361677950,0,0,0,0,1
'2026-07-31 10:59:08.048680900,0.361680900,0,0,0,0,0
'2026-07-31 10:59:08.048680950,0.361680950,0,0,0,1,0
'2026-07-31 10:59:08.048827950,0.361827950,0,0,0,0,1
'2026-07-31 10:59:08.048830900,0.361830900,0,0,0,0,0
'2026-07-31 10:59:08.048830950,0.361830950,0,0,0,1,0
'2026-07-31 10:59:08.048977950,0.361977950,0,0,0,0,1
'2026-07-31 10:59:08.048980900,0.361980900,0,0,0,0,0
'2026-07-31 10:59:08.048980950,0.361980950,0,0,0,1,0
'2026-07-31 10:59:08.049127950,0.362127950,0,0,0,0,1
'2026-07-31 10:59:08.049130900,0.362130900,0,0,0,0,0
'2026-07-31 10:59:08.049130950,0.362130950,0,0,0,1,0
'2026-07-31 10:59:08.049277950,0.362277950,0,0,0,0,1
'2026-07-31 10:59:08.049280900,0.362280900,0,0,0,0,0
'2026-07-31 10:59:08.049280950,0.362280950,0,0,0,1,0
'2026-07-31 10:59:08.049427950,0.362427950,0,0,0,0,1
'2026-07-31 10:59:08.049430900,0.362430900,0,0,0,0,0
'2026-07-31 10:59:08.049430950,0.362430950,0,0,0,1,0
'2026-07-31 10:59:08.049577950,0.362577950,0,0,0,0,1
'2026-07-31 10:59:08.049580900,0.362580900,0,0,0,0,0
'2026-07-31 10:59:08.049580950,0.362580950,0,0,0,1,0
'2026-07-31 10:59:08.049727950,0.362727950,0,0,0,0,1
'2026-07-31 10:59:08.049730900,0.362730900,0,0,0,0,0
'2026-07-31 10:59:08.049730950,0.362730950,0,0,0,1,0
'2026-07-31 10:59:08.049877950,0.362877950,0,0,0,0,1
'2026-07-31 10:59:08.049880900,0.362880900,0,0,0,0,0
'2026-07-31 10:59:08.049880950,0.362880950,0,0,0,1,0
'2026-07-31 10:59:08.050027900,0.363027900,0,0,0,1,1
'2026-07-31 10:59:08.050027950,0.363027950,0,0,0,0,1
'2026-07-31 10:59:08.050030900,0.363030900,0,0,0,1,0
'2026-07-31 10:59:08.050177900,0.363177900,0,0,0,0,1
'2026-07-31 10:59:08.050180900,0.363180900,0,0,0,1,0
'2026-07-31 10:59:08.050327900,0.363327900,0,0,0,0,1
'2026-07-31 10:59:08.050330900,0.363330900,0,0,0,1,0
'2026-07-31 10:59:08.050477900,0.363477900,0,0,0,0,1
'2026-07-31 10:59:08.050480900,0.363480900,0,0,0,1,0
'2026-07-31 10:59:08.050627900,0.363627900,0,0,0,0,1
'2026-07-31 10:59:08.050630900,0.363630900,0,0,0,1,0
'2026-07-31 10:59:08.050777900,0.363777900,0,0,0,0,1
'2026-07-31 10:59:08.050780900,0.363780900,0,0,0,1,0
'2026-07-31 10:59:08.050927900,0.363927900,0,0,0,0,1
'2026-07-31 10:59:08.050930900,0.363930900,0,0,0,1,0
'2026-07-31 10:59:08.051077900,0.364077900,0,0,0,0,1
'2026-07-31 10:59:08.051080900,0.364080900,0,0,0,1,0
'2026-07-31 10:59:08.051227900,0.364227900,0,0,0,0,1
'2026-07-31 10:59:08.051230900,0.364230900,0,0,0,1,0
'2026-07-31 10:59:08.051377900,0.364377900,0,0,0,0,1
